#track type=wiggle_0 name="100 Vert. Cons" description="100 vertebrates conservation by PhastCons"
#	output date: 2017-11-21 21:31:57 UTC
#	chrom specified: chr17
#	position specified: 41196312-41277500
#	This data has been compressed with a minor loss in resolution.
#	(Worst case: 0.0078125)  The original source data
#	(before querying and compression) is available at 
#		http://hgdownload.cse.ucsc.edu/downloads.html
#variableStep chrom=chr17 span=1
41196875	0.00787402
41196876	0
41196877	0
41196878	0
41196879	0
41196880	0
41196881	0
41196882	0
41196883	0
41196884	0
41196885	0
41196886	0
41196887	0
41196888	0
41196889	0
41196890	0
41196891	0
41196892	0
41196893	0
41196894	0
41196895	0
41196896	0
41196897	0
41196898	0
41196899	0
41196900	0
41196901	0
41196902	0
41196903	0
41196904	0
41196905	0
41196906	0
41196907	0
41196908	0
41196909	0
41196910	0
41196911	0
41196912	0
41196913	0
41196914	0
41196915	0
41196916	0
41196917	0
41196918	0
41196919	0
41196920	0
41196921	0
41196922	0
41196923	0
41196924	0
41196925	0
41196926	0
41196927	0
41196928	0
41196929	0
41196930	0
41196931	0
41196932	0
41196933	0
41196934	0
41196935	0
41196936	0
41196937	0
41196938	0
41196939	0
41196940	0
41196941	0
41196942	0
41196943	0
41196944	0
41196945	0
41196946	0
41196947	0
41196948	0
41196949	0
41196950	0
41196951	0
41196952	0
41196953	0
41196954	0
41196955	0
41196956	0
41196957	0
41196958	0
41196959	0
41196960	0
41196961	0
41196962	0
41196963	0
41196964	0
41196965	0
41196966	0
41196967	0
41196968	0
41196969	0
41196970	0
41196971	0
41196972	0
41196973	0
41196974	0
41196975	0
41196976	0
41196977	0
41196978	0
41196979	0
41196980	0
41196981	0
41196982	0
41196983	0
41196984	0
41196985	0
41196986	0
41196987	0
41196988	0
41196989	0
41196990	0
41196991	0
41196992	0
41196993	0
41196994	0
41196995	0
41196996	0
41196997	0
41196998	0
41196999	0
41197000	0
41197001	0
41197002	0
41197003	0
41197004	0
41197005	0
41197006	0
41197007	0
41197008	0
41197009	0
41197010	0
41197011	0
41197012	0
41197013	0
41197014	0
41197015	0
41197016	0
41197017	0
41197018	0
41197019	0
41197020	0
41197021	0
41197022	0.00787402
41197023	0.00787402
41197024	0.00787402
41197025	0
41197026	0
41197027	0
41197028	0
41197029	0.00787402
41197030	0.00787402
41197031	0
41197032	0
41197033	0
41197034	0
41197035	0
41197036	0
41197037	0
41197038	0
41197039	0
41197040	0
41197041	0
41197042	0
41197043	0
41197044	0
41197045	0
41197046	0
41197047	0
41197048	0
41197049	0
41197050	0
41197051	0
41197052	0
41197053	0
41197054	0
41197055	0
41197056	0
41197057	0
41197058	0
41197059	0
41197060	0
41197061	0
41197062	0
41197063	0
41197064	0
41197065	0
41197066	0
41197067	0
41197068	0
41197069	0
41197070	0
41197071	0
41197072	0
41197073	0
41197074	0
41197075	0
41197076	0
41197077	0
41197078	0
41197079	0
41197080	0
41197081	0
41197082	0
41197083	0
41197084	0
41197085	0
41197086	0
41197087	0
41197088	0
41197089	0
41197090	0
41197091	0
41197092	0
41197093	0
41197094	0
41197095	0
41197096	0
41197097	0
41197098	0
41197099	0
41197100	0
41197101	0
41197102	0
41197103	0
41197104	0
41197105	0
41197106	0
41197107	0
41197108	0
41197109	0
41197110	0
41197111	0
41197112	0
41197113	0
41197114	0
41197115	0
41197116	0
41197117	0
41197118	0
41197119	0
41197120	0
41197121	0
41197122	0
41197123	0
41197124	0
41197125	0
41197126	0.00787402
41197127	0.023622
41197128	0.0314961
41197129	0.023622
41197130	0
41197131	0
41197132	0
41197133	0
41197134	0
41197135	0
41197136	0
41197137	0
41197138	0
41197139	0
41197140	0
41197141	0
41197142	0
41197143	0
41197144	0
41197145	0
41197146	0
41197147	0
41197148	0
41197149	0.00787402
41197150	0.0551181
41197151	0.0708661
41197152	0.102362
41197153	0.110236
41197154	0.0393701
41197155	0
41197156	0
41197157	0
41197158	0
41197159	0
41197160	0
41197161	0
41197162	0
41197163	0
41197164	0
41197165	0
41197166	0
41197167	0
41197168	0
41197169	0
41197170	0
41197171	0
41197172	0
41197173	0
41197174	0
41197175	0
41197176	0.00787402
41197177	0.00787402
41197178	0
41197179	0
41197180	0
41197181	0
41197182	0
41197183	0
41197184	0
41197185	0
41197186	0
41197187	0
41197188	0
41197189	0
41197190	0.0787402
41197191	0.0787402
41197192	0.0708661
41197193	0.0787402
41197194	0.0787402
41197195	0.0629921
41197196	0.0551181
41197197	0
41197198	0
41197199	0
41197200	0
41197201	0
41197202	0
41197203	0
41197204	0
41197205	0
41197206	0
41197207	0
41197208	0.11811
41197209	0.165354
41197210	0.173228
41197211	0.251969
41197212	0.330709
41197213	0.362205
41197214	0.354331
41197215	0.330709
41197216	0.11811
41197217	0.0629921
41197218	0.0708661
41197219	0.0708661
41197220	0.0708661
41197221	0.0314961
41197222	0.00787402
41197223	0
41197224	0
41197225	0
41197226	0
41197227	0
41197228	0
41197229	0
41197230	0
41197231	0
41197232	0
41197233	0
41197234	0
41197235	0
41197236	0
41197237	0
41197238	0
41197239	0
41197240	0
41197241	0
41197242	0
41197243	0
41197244	0
41197245	0.0393701
41197246	0.102362
41197247	0.110236
41197248	0.125984
41197249	0.0944882
41197250	0.0866142
41197251	0.0551181
41197252	0
41197253	0
41197254	0
41197255	0.00787402
41197256	0
41197257	0
41197258	0
41197259	0
41197260	0
41197261	0
41197262	0
41197263	0
41197264	0
41197265	0
41197266	0
41197267	0
41197268	0
41197269	0
41197270	0
41197271	0
41197272	0.00787402
41197273	0.00787402
41197274	0.00787402
41197275	0.00787402
41197276	0
41197277	0
41197278	0
41197279	0
41197280	0
41197281	0
41197282	0
41197283	0
41197284	0
41197285	0
41197286	0
41197287	0
41197288	0
41197289	0
41197290	0
41197291	0.377953
41197292	0.377953
41197293	0.0629921
41197294	0.0393701
41197295	0.015748
41197296	0.00787402
41197297	0.00787402
41197298	0
41197299	0.015748
41197300	0.015748
41197301	0.023622
41197302	0.0629921
41197303	0.0866142
41197304	0.0866142
41197305	0
41197306	0
41197307	0
41197308	0
41197309	0.00787402
41197310	0.00787402
41197311	0
41197312	0
41197313	0
41197314	0
41197315	0
41197316	0
41197317	0
41197318	0
41197319	0
41197320	0
41197321	0.00787402
41197322	0.015748
41197323	0.0314961
41197324	0.023622
41197325	0.0314961
41197326	0.0314961
41197327	0
41197328	0
41197329	0.0866142
41197330	0.0866142
41197331	0.0866142
41197332	0.133858
41197333	0.15748
41197334	0.149606
41197335	0.023622
41197336	0.00787402
41197337	0
41197338	0
41197339	0
41197340	0
41197341	0
41197342	0
41197343	0
41197344	0
41197345	0
41197346	0
41197347	0
41197348	0
41197349	0
41197350	0.015748
41197351	0.0314961
41197352	0.0944882
41197353	0.23622
41197354	0.228346
41197355	0.19685
41197356	0.19685
41197357	0.0944882
41197358	0
41197359	0.00787402
41197360	0.00787402
41197361	0.00787402
41197362	0
41197363	0
41197364	0
41197365	0
41197366	0
41197367	0.0393701
41197368	0.0314961
41197369	0.023622
41197370	0.015748
41197371	0.00787402
41197372	0
41197373	0
41197374	0
41197375	0
41197376	0
41197377	0
41197378	0
41197379	0
41197380	0
41197381	0
41197382	0.0314961
41197383	0.023622
41197384	0
41197385	0
41197386	0
41197387	0
41197388	0
41197389	0.00787402
41197390	0.0393701
41197391	0.0472441
41197392	0.0551181
41197393	0.188976
41197394	0.779528
41197395	0.976378
41197396	1
41197397	1
41197398	1
41197399	1
41197400	1
41197401	1
41197402	1
41197403	1
41197404	1
41197405	0.992126
41197406	1
41197407	0.992126
41197408	0.992126
41197409	0.992126
41197410	0.992126
41197411	0.992126
41197412	0.992126
41197413	0.992126
41197414	0.984252
41197415	0.984252
41197416	0.80315
41197417	0.645669
41197418	0.110236
41197419	0.102362
41197420	0.023622
41197421	0.015748
41197422	0.00787402
41197423	0.015748
41197424	0.92126
41197425	0.992126
41197426	1
41197427	0.992126
41197428	0.984252
41197429	0.826772
41197430	0.685039
41197431	0.787402
41197432	0.80315
41197433	0.96063
41197434	0.992126
41197435	1
41197436	1
41197437	1
41197438	0.992126
41197439	0.992126
41197440	1
41197441	0.992126
41197442	1
41197443	0.992126
41197444	0.992126
41197445	0.984252
41197446	0.984252
41197447	0.984252
41197448	0.976378
41197449	0.976378
41197450	0.944882
41197451	0.913386
41197452	0.913386
41197453	0.897638
41197454	0.952756
41197455	0.968504
41197456	1
41197457	0.992126
41197458	1
41197459	1
41197460	1
41197461	1
41197462	1
41197463	1
41197464	1
41197465	0.984252
41197466	0.984252
41197467	0.212598
41197468	0.181102
41197469	0.141732
41197470	0.133858
41197471	0.23622
41197472	0.251969
41197473	0.795276
41197474	0.826772
41197475	0.984252
41197476	0.992126
41197477	1
41197478	1
41197479	0.992126
41197480	0.937008
41197481	0.826772
41197482	0.818898
41197483	0.811024
41197484	0.606299
41197485	0.551181
41197486	0.0314961
41197487	0.00787402
41197488	0
41197489	0
41197490	0.677165
41197491	0.913386
41197492	0.992126
41197493	1
41197494	1
41197495	1
41197496	1
41197497	1
41197498	1
41197499	0.992126
41197500	0.976378
41197501	0.929134
41197502	0.874016
41197503	0.330709
41197504	0.299213
41197505	0.275591
41197506	0.204724
41197507	0.267717
41197508	0.275591
41197509	0.244094
41197510	0.259843
41197511	0.251969
41197512	0.244094
41197513	0.244094
41197514	0.795276
41197515	0.984252
41197516	0.992126
41197517	1
41197518	1
41197519	1
41197520	1
41197521	0.992126
41197522	0.992126
41197523	0.992126
41197524	0.992126
41197525	0.992126
41197526	0.984252
41197527	0.472441
41197528	0.015748
41197529	0.015748
41197530	0.023622
41197531	0
41197532	0
41197533	0
41197534	0
41197535	0
41197536	0
41197537	0
41197538	0.015748
41197539	0
41197540	0
41197541	0
41197542	0
41197543	0
41197544	0.0314961
41197545	0.0393701
41197546	0.00787402
41197547	0.00787402
41197548	0
41197549	0
41197550	0
41197551	0
41197552	0
41197553	0
41197554	0
41197555	0
41197556	0
41197557	0
41197558	0
41197559	0
41197560	0
41197561	0
41197562	0
41197563	0.0314961
41197564	0
41197565	0
41197566	0
41197567	0
41197568	0
41197569	0.133858
41197570	0.181102
41197571	0.330709
41197572	0.929134
41197573	0.984252
41197574	0.984252
41197575	0.787402
41197576	0.779528
41197577	0.779528
41197578	0.787402
41197579	0.692913
41197580	0.677165
41197581	0
41197582	0
41197583	0.0472441
41197584	0.0393701
41197585	0
41197586	0
41197587	0
41197588	0
41197589	0
41197590	0
41197591	0
41197592	0
41197593	0
41197594	0
41197595	0
41197596	0
41197597	0
41197598	0.00787402
41197599	0
41197600	0
41197601	0
41197602	0
41197603	0
41197604	0
41197605	0
41197606	0
41197607	0.0314961
41197608	0.0314961
41197609	0.00787402
41197610	0
41197611	0
41197612	0
41197613	0
41197614	0
41197615	0
41197616	0
41197617	0
41197618	0
41197619	0
41197620	0
41197621	0
41197622	0
41197623	0
41197624	0
41197625	0
41197626	0
41197627	0.00787402
41197628	0
41197629	0
41197630	0.00787402
41197631	0.102362
41197632	0.228346
41197633	0.23622
41197634	0.716535
41197635	0.740157
41197636	0.716535
41197637	0.0393701
41197638	0
41197639	0
41197640	0
41197641	0
41197642	0
41197643	0
41197644	0
41197645	0
41197646	0.00787402
41197647	0
41197648	0
41197649	0
41197650	0
41197651	0
41197652	0
41197653	0
41197654	0
41197655	0
41197656	0
41197657	0
41197658	0
41197659	0
41197660	0
41197661	0.015748
41197662	0.0314961
41197663	0.023622
41197664	0.0314961
41197665	0
41197666	0
41197667	0
41197668	0
41197669	0.141732
41197670	0.574803
41197671	0
41197672	0
41197673	0
41197674	0
41197675	0
41197676	0
41197677	0
41197678	0
41197679	0
41197680	0
41197681	0
41197682	0
41197683	0
41197684	0.527559
41197685	0.00787402
41197686	0
41197687	0
41197688	0
41197689	0
41197690	0
41197691	0
41197692	0
41197693	0
41197694	0.0629921
41197695	0.307087
41197696	0.314961
41197697	0.84252
41197698	0.84252
41197699	0.566929
41197700	0.275591
41197701	0.173228
41197702	0
41197703	0
41197704	0
41197705	0
41197706	0
41197707	0
41197708	0
41197709	0
41197710	0
41197711	0
41197712	0
41197713	0
41197714	0
41197715	0
41197716	0.0393701
41197717	0.566929
41197718	0.566929
41197719	0.496063
41197720	0.629921
41197721	0.614173
41197722	0.511811
41197723	0.889764
41197724	0.858268
41197725	0.874016
41197726	1
41197727	1
41197728	1
41197729	1
41197730	1
41197731	1
41197732	1
41197733	0.779528
41197734	0.755906
41197735	0.976378
41197736	0.992126
41197737	0.992126
41197738	1
41197739	1
41197740	1
41197741	1
41197742	1
41197743	1
41197744	1
41197745	1
41197746	1
41197747	1
41197748	0.984252
41197749	0.984252
41197750	1
41197751	1
41197752	1
41197753	1
41197754	1
41197755	0.992126
41197756	1
41197757	1
41197758	0.992126
41197759	1
41197760	1
41197761	0.976378
41197762	0.984252
41197763	0.527559
41197764	0.299213
41197765	0.992126
41197766	1
41197767	1
41197768	1
41197769	1
41197770	0.992126
41197771	0.992126
41197772	0.0472441
41197773	0
41197774	0.992126
41197775	1
41197776	1
41197777	1
41197778	1
41197779	0.984252
41197780	1
41197781	1
41197782	1
41197783	1
41197784	0.992126
41197785	0.984252
41197786	1
41197787	1
41197788	1
41197789	1
41197790	1
41197791	0.952756
41197792	0.976378
41197793	0.850394
41197794	0.015748
41197795	0.015748
41197796	0
41197797	0
41197798	0.023622
41197799	0.0314961
41197800	0
41197801	0.0551181
41197802	0.141732
41197803	0.866142
41197804	0.976378
41197805	0.992126
41197806	0.992126
41197807	0.992126
41197808	0.952756
41197809	0.984252
41197810	1
41197811	0.992126
41197812	0.00787402
41197813	0.00787402
41197814	0.0393701
41197815	0.0551181
41197816	0.779528
41197817	0.779528
41197818	0.0551181
41197819	0.0708661
41197820	0.992126
41197821	0.992126
41197822	0.984252
41197823	0.267717
41197824	0.19685
41197825	0.220472
41197826	0.992126
41197827	1
41197828	1
41197829	0.992126
41197830	1
41197831	1
41197832	1
41197833	1
41197834	1
41197835	1
41197836	0.984252
41197837	0.992126
41197838	0.992126
41197839	0.937008
41197840	0.92126
41197841	0.952756
41197842	0.952756
41197843	0.952756
41197844	0.929134
41197845	0.929134
41197846	0.889764
41197847	0.614173
41197848	0.992126
41197849	1
41197850	0.992126
41197851	0.992126
41197852	0.984252
41197853	0.968504
41197854	0.913386
41197855	0
41197856	0
41197857	0
41197858	0
41197859	0
41197860	0
41197861	0
41197862	0
41197863	0
41197864	0
41197865	0
41197866	0
41197867	0.00787402
41197868	0.015748
41197869	0
41197870	0
41197871	0
41197872	0.00787402
41197873	0.00787402
41197874	0.00787402
41197875	0
41197876	0
41197877	0
41197878	0
41197879	0
41197880	0
41197881	0
41197882	0.015748
41197883	0.015748
41197884	0
41197885	0
41197886	0
41197887	0
41197888	0
41197889	0
41197890	0
41197891	0
41197892	0
41197893	0
41197894	0
41197895	0
41197896	0
41197897	0
41197898	0
41197899	0
41197900	0
41197901	0
41197902	0
41197903	0
41197904	0
41197905	0
41197906	0
41197907	0
41197908	0
41197909	0
41197910	0
41197911	0
41197912	0
41197913	0
41197914	0
41197915	0
41197916	0
41197917	0.015748
41197918	0.15748
41197919	0.110236
41197920	0.0944882
41197921	0.023622
41197922	0
41197923	0
41197924	0
41197925	0
41197926	0
41197927	0
41197928	0
41197929	0
41197930	0
41197931	0
41197932	0
41197933	0
41197934	0
41197935	0
41197936	0
41197937	0
41197938	0.0472441
41197939	0.0393701
41197940	0.0314961
41197941	0.023622
41197942	0
41197943	0
41197944	0
41197945	0
41197946	0
41197947	0
41197948	0
41197949	0
41197950	0
41197951	0
41197952	0
41197953	0
41197954	0
41197955	0.00787402
41197956	0.00787402
41197957	0
41197958	0
41197959	0
41197960	0
41197961	0
41197962	0
41197963	0
41197964	0
41197965	0
41197966	0
41197967	0
41197968	0
41197969	0
41197970	0
41197971	0
41197972	0
41197973	0
41197974	0
41197975	0
41197976	0.00787402
41197977	0.00787402
41197978	0
41197979	0
41197980	0
41197981	0
41197982	0
41197983	0
41197984	0
41197985	0
41197986	0
41197987	0
41197988	0
41197989	0
41197990	0
41197991	0
41197992	0
41197993	0
41197994	0
41197995	0
41197996	0
41197997	0
41197998	0
41197999	0
41198000	0
41198001	0
41198002	0
41198003	0
41198004	0
41198005	0
41198006	0
41198007	0
41198008	0
41198009	0
41198010	0
41198011	0
41198012	0
41198013	0
41198014	0
41198015	0
41198016	0
41198017	0.00787402
41198018	0.00787402
41198019	0.00787402
41198020	0.00787402
41198021	0
41198022	0
41198023	0
41198024	0
41198025	0
41198026	0
41198027	0
41198028	0
41198029	0
41198030	0
41198031	0
41198032	0.015748
41198033	0.023622
41198034	0.023622
41198035	0.023622
41198036	0.023622
41198037	0.023622
41198038	0.023622
41198039	0.023622
41198040	0.015748
41198041	0
41198042	0
41198043	0
41198044	0
41198045	0
41198046	0
41198047	0
41198048	0
41198049	0
41198050	0
41198051	0
41198052	0
41198053	0
41198054	0
41198055	0
41198056	0
41198057	0
41198058	0
41198059	0
41198060	0
41198061	0
41198062	0
41198063	0
41198064	0
41198065	0
41198066	0
41198067	0
41198068	0
41198069	0
41198070	0
41198071	0
41198072	0
41198073	0
41198074	0
41198075	0
41198076	0
41198077	0
41198078	0
41198079	0
41198080	0
41198081	0
41198082	0
41198083	0
41198084	0
41198085	0
41198086	0
41198087	0
41198088	0
41198089	0
41198090	0
41198091	0
41198092	0
41198093	0
41198094	0
41198095	0
41198096	0
41198097	0
41198098	0
41198099	0
41198100	0.00787402
41198101	0.023622
41198102	0.0314961
41198103	0.0393701
41198104	0.0472441
41198105	0.0472441
41198106	0.0551181
41198107	0.0629921
41198108	0.0629921
41198109	0.0629921
41198110	0.0787402
41198111	0.015748
41198112	0.015748
41198113	0.015748
41198114	0.023622
41198115	0.023622
41198116	0.023622
41198117	0.023622
41198118	0.015748
41198119	0.00787402
41198120	0.00787402
41198121	0
41198122	0
41198123	0
41198124	0
41198125	0
41198126	0
41198127	0
41198128	0
41198129	0
41198130	0
41198131	0
41198132	0
41198133	0
41198134	0
41198135	0
41198136	0
41198137	0
41198138	0
41198139	0
41198140	0
41198141	0.0393701
41198142	0.0314961
41198143	0.023622
41198144	0.015748
41198145	0.00787402
41198146	0.00787402
41198147	0.00787402
41198148	0.00787402
41198149	0
41198150	0
41198151	0
41198152	0
41198153	0
41198154	0
41198155	0
41198156	0
41198157	0
41198158	0
41198159	0
41198160	0
41198161	0
41198162	0
41198163	0
41198164	0.023622
41198165	0.0314961
41198166	0.110236
41198167	0.110236
41198168	0.102362
41198169	0.0787402
41198170	0.0472441
41198171	0.0393701
41198172	0.0393701
41198173	0.0314961
41198174	0.0314961
41198175	0.023622
41198176	0.023622
41198177	0.015748
41198178	0.015748
41198179	0.015748
41198180	0.00787402
41198181	0
41198182	0
41198183	0
41198184	0
41198185	0
41198186	0
41198187	0
41198188	0
41198189	0
41198190	0
